Input_pH,Input_pe,U_initial,Carbonate,NaCl,Ca,Hfo_s,Hfo_w,Output_pH,Output_pe,U_ads,U_diss,HFO_gL,Ads_%,Kd_L_g,logKd,U_surface_total,Hfo_sOUO2+,(Hfo_sO)2UO2,(Hfo_sO)2UO2CO3-2,Hfo_wOUO2+,(Hfo_wO)2UO2,(Hfo_wO)2UO2CO3-2,UO2+2,UO2OH+,UO2(OH)2,UO2CO3,UO2(CO3)2-2,UO2(CO3)3-4,UO2Cl+,CaUO2(CO3)3-2,Ca2UO2(CO3)3,SI_Na2U2O7,SI_UO2CO3,SI_beta_UO2OH2,Dominant_aq_species,Dominant_surface_species
6.0,14.8,0.001,0.01,0.0158489319246111,0.001,1e-06,4e-05,6.0,14.60118948807907,5.298162983852353e-06,0.0009947017163785,0.0081999999999999,0.5298162983852353,0.6495589847853985,-0.1873814056322417,5.298162983852353e-06,3.191040795678591e-08,4.705949653976561e-07,8.130178279947049e-24,3.145096743770286e-08,4.764206643060208e-06,2.602815490247204e-23,4.113272603956267e-07,2.3114237374644142e-06,2.894825006394317e-07,0.0003887683987948,0.000199110002457,3.6859197039742176e-06,8.348554514226963e-09,0.0003124941441736,1.3218694555760585e-05,-3.0871873156861334,1.4116402853571572,-999.999,UO2CO3,(Hfo_wO)2UO2
7.0,13.8,1e-08,2.6826957952797277e-05,0.2511886431509579,1e-05,3.1622776601683795e-05,0.0012649110640673,7.0,13.60288074391396,9.999631871290202e-09,3.681304853555598e-13,0.2593067681338071,99.99631871290202,104753.45992400587,5.020168376278791,9.999631871290202e-09,1.8019325602288341e-12,9.872729806891966e-09,1.065778242300349e-26,6.281591987933675e-14,1.2503731591812888e-10,4.2684405871145815e-29,1.977014336391382e-15,1.1023496866168609e-13,1.3001646194263661e-13,1.1081761863742197e-13,3.736534662155581e-15,4.322137846077955e-18,4.986449955005364e-16,2.8680147919855734e-18,9.012256762522837e-22,-11.514010939484784,-8.110760583003447,-999.999,UO2(OH)2,(Hfo_sO)2UO2
7.0,13.8,1e-08,7.196856730011514e-05,0.0039810717055349,0.0,3.1622776601683795e-05,0.0012649110640673,7.0,13.601066105659465,9.999239087155783e-09,7.609116484122073e-13,0.2593067681338071,99.99239087155786,50677.93005669078,4.704818867787648,9.999239087155783e-09,1.8018617374611259e-12,9.872342013557186e-09,4.0309691935134086e-26,6.28134494348262e-14,1.2503239841170323e-10,1.6144026011959598e-28,1.976936583561361e-15,1.1115565931931669e-13,1.3978790926703226e-13,4.4318108289157083e-13,5.345290483494428e-14,2.3386250539750603e-16,1.085328093876269e-17,0.0,0.0,-14.859955638901097,-7.533017975206782,-999.999,UO2CO3,(Hfo_sO)2UO2
7.0,13.8,1e-08,7.196856730011514e-05,0.2511886431509579,0.001,0.0001778279410038,0.0071131176401556,7.0,13.602884459568797,9.999896562311752e-09,1.034363326781645e-13,1.4581891162319167,99.99896562311751,66299.2386295121,4.8215085410608784,9.999896562311752e-09,1.8010782894410278e-12,9.873118824325013e-09,2.8507628771547197e-26,6.275391121479062e-14,1.2491390578608414e-10,1.1405583778458372e-28,3.512212812973291e-16,1.958316828421455e-14,2.3086708250718312e-14,5.263377015033511e-14,4.748913780217008e-15,1.4692679854135332e-17,8.849983139172155e-17,9.72852410074782e-16,3.049087084518963e-17,-13.015443897896052,-8.433912446168652,-999.999,UO2CO3,(Hfo_sO)2UO2
7.0,13.8,1e-08,7.196856730011514e-05,0.2511886431509579,0.01,5.623413251903491e-06,0.0002249365300761,7.0,13.60291692195776,9.996433615632658e-09,3.5663831105267297e-12,0.0461119886656086,99.96433615632658,60785.95433123129,4.7838032394513865,9.996433615632658e-09,1.8064408680314773e-12,9.868851094014252e-09,2.7757315492710407e-26,6.315538890669238e-14,1.2571292536146792e-10,1.1181261333233106e-28,1.1177660332979518e-14,6.231435676137892e-13,7.315839560424079e-13,1.6251768285785404e-12,1.434077556579626e-13,4.3219874813248598e-16,2.7928488873573067e-15,2.811660406887816e-13,8.623450484458854e-14,-10.01470394443426,-6.94253822637722,-999.999,UO2CO3,(Hfo_sO)2UO2
7.0,13.8,1e-08,0.0001930697728883,0.0039810717055349,0.01,0.001,0.04,7.0,13.601103391263525,9.999746312178504e-09,2.536870804240241e-13,8.2,99.99746312178505,4807.02941412881,3.6818767795771072,9.999746312178504e-09,1.8008909204154829e-12,9.872993165720494e-09,9.589495306343026e-26,6.274165546355792e-14,1.2488951388213158e-10,3.835949576156217e-28,6.244475772575925e-17,3.5104294926499047e-15,4.393624570281921e-15,3.31467779901057e-14,9.554100691301942e-15,9.943441627231444e-17,3.137268364203635e-19,1.2466577451226926e-13,7.79033566133636e-14,-17.93113446977992,-8.657157100503868,-999.999,CaUO2(CO3)3-2,(Hfo_sO)2UO2
7.0,13.8,1e-08,0.0001930697728883,0.0158489319246111,0.01,0.0001778279410038,0.0071131176401556,7.0,13.601190839274086,9.998789485023602e-09,1.210514268352975e-12,1.4581891162319167,99.98789485023602,5664.527109398726,3.753163659591997,9.998789485023602e-09,1.8008788725058738e-12,9.872025785512438e-09,9.350739610319679e-26,6.274696227656667e-14,1.2490007367638255e-10,3.7411263577500574e-28,3.511823894351496e-16,1.9734317131584514e-14,2.4622481194800963e-14,1.8129788993189296e-13,5.1098963872320384e-14,5.186230040239526e-16,6.8209736159350146e-18,5.934099405456003e-13,3.375034337176764e-13,-15.254978207398356,-7.91802758823945,-999.999,CaUO2(CO3)3-2,(Hfo_sO)2UO2
7.0,13.8,1e-08,0.0001930697728883,0.2511886431509579,1e-05,0.001,0.04,7.0,13.602881286614483,9.999960601687314e-09,3.9397598407615567e-14,8.2,99.99960601687312,30953.850989402985,4.490714687585769,9.999960601687314e-09,1.8009295133405625e-12,9.873204738868306e-09,7.670631235882654e-26,6.274300003794798e-14,1.2489219030562908e-10,3.068373644603396e-28,6.244609593737374e-17,3.48187977090806e-15,4.106637515620894e-15,2.5190824021647433e-14,6.1129552310848564e-15,5.088903046854928e-17,1.574990671591616e-17,3.3751176110372825e-17,1.0600290464388651e-20,-14.515110944960457,-8.754121746433675,-999.999,UO2CO3,(Hfo_sO)2UO2
7.0,13.8,1e-08,0.0001930697728883,1.0,0.01,5.623413251903491e-06,0.0002249365300761,7.0,13.608372743387434,9.993421943204788e-09,6.578057057138076e-12,0.0461119886656086,99.93421943204788,32946.00318402566,4.5178027360648745,9.993421943204788e-09,1.8058947653027e-12,9.865878124233133e-09,5.628808530842522e-26,6.313622950806328e-14,1.2567478797684467e-10,2.267403908804082e-28,1.1174269370858652e-14,6.074977892133227e-13,5.923333175189057e-13,2.806698486638342e-12,5.899029879650178e-13,3.606295631014044e-15,9.5191693318139e-15,1.6112625885469445e-12,2.8904616755319145e-13,-8.94625464632826,-6.63550013382002,-999.999,UO2CO3,(Hfo_sO)2UO2
7.0,13.8,1e-08,0.0005179474679231,1.0,1e-05,5.623413251903491e-06,0.0002249365300761,7.0,13.608339159817506,9.986594360658329e-09,1.3405653227213897e-11,0.0461119886656086,99.86594360658329,16155.32043393262,4.2083155764860445,9.986594360658329e-09,1.8046567326222973e-12,9.859138281549917e-09,1.5299323067425289e-25,6.309279467677697e-14,1.2558832958111443e-10,6.162863398270561e-28,1.1166581976831032e-14,6.07173755147457e-13,5.945568875636299e-13,7.66021937030215e-12,4.361006897951074e-12,7.251369426414047e-14,9.532876529844718e-15,3.2472223939117504e-14,5.862619746349331e-18,-8.946616325743761,-6.201246483922029,-999.999,UO2CO3,(Hfo_sO)2UO2
7.0,13.8,1e-08,0.0005179474679231,1.0,0.001,0.0001778279410038,0.0071131176401556,7.0,13.608342572089894,9.999476698986104e-09,5.233008413782029e-13,1.4581891162319167,99.99476698986103,13104.244492281176,4.117411987335912,9.999476698986104e-09,1.8010026597997038e-12,9.872704285145382e-09,1.5299352832536396e-25,6.275127580316376e-14,1.24908659905123e-10,6.1211000837407175e-28,3.5120653138071753e-16,1.909626759850363e-14,1.8691499011370422e-14,2.4049676983642963e-13,1.3678436131609761e-13,2.271294129756978e-15,2.997600705265694e-16,1.01682335050736e-13,1.8345408028481684e-15,-11.951365610295738,-7.704200484598559,-999.999,UO2CO3,(Hfo_sO)2UO2
7.0,13.8,1e-08,0.0013894954943731,1.0,1e-05,3.1622776601683795e-05,0.0012649110640673,7.0,13.60834150592896,9.990227589604926e-09,9.772410867853084e-12,0.2593067681338071,99.90227589604926,3942.3920620428903,3.595759811702685,9.990227589604926e-09,1.8002368784632625e-12,9.863445017900389e-09,4.106505820294015e-25,6.275677102780477e-14,1.2491957805504788e-10,1.6446531580955657e-27,1.975152735442575e-15,1.0739615298764253e-13,1.0515981545463953e-13,3.6351099331587883e-12,5.552496761752306e-12,2.477034917304913e-13,1.686193897550579e-15,1.1078062900840265e-13,1.997416232347935e-17,-10.45150863539248,-6.524955500747476,-999.999,UO2(CO3)2-2,(Hfo_sO)2UO2
7.0,13.8,1e-08,0.0013894954943731,1.0,0.0001,5.623413251903491e-06,0.0002249365300761,7.0,13.608341815875002,9.939407391780547e-09,6.059260823185582e-11,0.0461119886656086,99.39407391780549,3557.3532386461548,3.551126991971814,9.939407391780547e-09,1.7961005672235197e-12,9.812557680144924e-09,4.0848095025740414e-25,6.279261798743828e-14,1.2499081845041188e-10,1.6453856183936244e-27,1.111345465261255e-14,6.042776090525045e-13,5.916717199848098e-13,2.0450105657875208e-11,3.1234046464183666e-11,1.3932140232866729e-12,9.487406320998031e-15,6.230726593982977e-12,1.1233534968704769e-14,-8.951014899883702,-5.774761333115334,-999.999,UO2(CO3)2-2,(Hfo_sO)2UO2
7.0,13.8,1e-08,0.0037275937203149,0.001,0.01,3.1622776601683795e-05,0.0012649110640673,7.0,13.601093757319918,1.7520482562536064e-09,8.247951745626336e-09,0.2593067681338071,17.520482562536063,0.819192749548573,-0.0866139001731525,1.7520482562536064e-09,3.1556036811060537e-13,1.7298360262925616e-09,3.264662452018414e-25,1.0994866258638552e-14,2.1885674726675155e-11,1.3061506982008865e-27,3.4604292521948557e-16,1.945420608233924e-14,2.436026526526004e-14,3.570658242747731e-12,1.9989257743271018e-11,4.042313709088122e-12,4.391685415286003e-19,5.0608825991479275e-09,3.159420811452282e-09,-17.641740355445254,-6.625036678771714,-999.999,CaUO2(CO3)3-2,(Hfo_sO)2UO2
7.0,13.8,1e-08,0.0037275937203149,0.0158489319246111,1e-05,0.0001778279410038,0.0071131176401556,7.0,13.601166998995192,9.962558959671757e-09,3.7441042699897164e-11,1.4581891162319167,99.62558959671756,182.47741384396065,2.2612091172858206,9.962558959671757e-09,1.7943526999610499e-12,9.83625468692072e-09,1.9586943085151482e-24,6.251954953945678e-14,1.24447400501534e-10,7.836510601683687e-27,3.4990960501549616e-16,1.9664953246382225e-14,2.464315976403339e-14,3.81381111717888e-12,2.2502442273384327e-11,4.801385232389801e-12,7.152300771769514e-18,6.2726839958682496e-12,4.090785297646604e-15,-15.22227239652041,-6.596907239858146,-999.999,UO2(CO3)2-2,(Hfo_sO)2UO2
7.0,13.8,1e-08,0.0037275937203149,0.2511886431509579,0.0,5.623413251903491e-06,0.0002249365300761,7.0,13.602892793466603,9.46794808577702e-09,5.32051915319721e-10,0.0461119886656086,94.6794808577702,385.9117524351214,2.586488004640335,9.46794808577702e-09,1.7106285477530373e-12,9.347154609910954e-09,1.402136014648758e-24,5.979454155669092e-14,1.1902305277675418e-10,5.646012084030161e-27,1.0582834607328003e-14,5.900481786023477e-13,6.957075140797525e-13,8.240745116371378e-11,3.8620993830856996e-10,6.207749211821112e-11,2.668018448631089e-15,0.0,0.0,-10.058843128534988,-5.239287272946484,-999.999,UO2(CO3)2-2,(Hfo_sO)2UO2
7.0,13.8,1e-08,0.01,0.0158489319246111,0.0,0.0001778279410038,0.0071131176401556,7.0,13.601189832848736,9.744363965441763e-09,2.556360395153187e-10,1.4581891162319167,97.44363965441764,26.140721136061256,1.4173175641585345,9.744363965441763e-09,1.75504953655395e-12,9.620826532617285e-09,5.109506871524892e-24,6.114998496541199e-14,1.217212333029578e-10,2.044245015112859e-26,3.4224442145946743e-16,1.923214675860073e-14,2.4084320375500484e-14,9.94301800975028e-12,1.5655595241846634e-10,8.909148294803933e-11,6.939055734157174e-18,0.0,0.0,-15.252671731534704,-6.180497018745564,-999.999,UO2(CO3)2-2,(Hfo_sO)2UO2
7.0,13.8,1e-08,0.01,0.0158489319246111,0.001,0.001,0.04,7.0,13.60119332015785,8.285568013644937e-09,1.7144319912482023e-09,8.2,82.85568013644937,0.58937019886078,-0.2296118277625208,8.285568013644937e-09,1.4921733510654605e-12,8.1805438645531e-09,4.30327679077852e-24,5.198599670321622e-14,1.0347998974406468e-10,1.7213670300450503e-26,5.173999538225657e-17,2.907440243639277e-15,3.639327979418474e-15,1.4882280168347486e-12,2.3219913237635875e-11,1.3088132896250676e-11,1.0427792757067525e-18,1.5813484544188067e-09,9.528037280513423e-11,-16.898156884777634,-7.005156510868691,-999.999,CaUO2(CO3)3-2,(Hfo_sO)2UO2
7.0,13.8,5.179474679231213e-08,1e-05,1.0,0.001,3.1622776601683795e-05,0.0012649110640673,7.0,13.608341206461091,5.179343001720903e-08,1.3167071914198225e-12,0.2593067681338071,99.997457705299,151695.12116044678,5.180971613171905,5.179343001720903e-08,9.356988670375684e-12,5.113275933601234e-08,1.52977391733087e-26,3.27041243998171e-13,6.509866512822998e-10,6.158856787600646e-29,1.0293023930121372e-14,5.596694763753613e-13,5.478206720071725e-13,1.3607838929132145e-13,1.4941666095783393e-15,4.789906645307679e-19,8.785212800403685e-15,2.145978698533391e-17,3.874734232871887e-19,-9.017257501095424,-7.951528995308056,-999.999,UO2OH+,(Hfo_sO)2UO2
7.0,13.8,5.179474679231213e-08,2.6826957952797277e-05,0.0158489319246111,0.01,0.0001778279410038,0.0071131176401556,7.0,13.601190262068029,5.179435597398724e-08,3.907662600834627e-13,1.4581891162319167,99.99924544794771,90897.41371713283,4.958551526518371,5.179435597398724e-08,9.332888610706377e-12,5.1137114230451274e-08,6.730422886233455e-26,3.253313124981011e-13,6.475835236127614e-10,2.695267825207551e-28,1.820815549269607e-15,1.0231904583483785e-13,1.2766520376413605e-13,1.3061637394144462e-13,5.11538383001234e-15,7.214136621404372e-18,3.5369150607064626e-17,8.263916461946564e-15,4.705578329790348e-15,-13.825315479066624,-8.060427910097076,-999.999,UO2CO3,(Hfo_sO)2UO2
7.0,13.8,5.179474679231213e-08,7.196856730011514e-05,0.0158489319246111,0.0,0.001,0.04,7.0,13.601153640438946,5.179462743162994e-08,1.1932680855547768e-13,8.2,99.99976955060198,52933.771177919545,4.723732835676855,5.179462743162994e-08,9.32863466551388e-12,5.1137991352162224e-08,1.97361470041774e-25,3.250292807118026e-13,6.469824155215008e-10,7.896073512850277e-28,3.234912289068857e-16,1.81813564380068e-14,2.2793209279049785e-14,6.835914803047651e-14,7.814477078766165e-15,3.23160765038449e-17,6.6466154308654905e-18,0.0,0.0,-15.28351470929292,-8.343618784290502,-999.999,UO2CO3,(Hfo_sO)2UO2
7.0,13.8,5.179474679231213e-08,7.196856730011514e-05,0.0630957344480193,0.001,0.0001778279410038,0.0071131176401556,7.0,13.601505147405948,5.1794116768070515e-08,6.300224433111534e-13,1.4581891162319167,99.99878361362757,56378.115959948685,4.751110558554569,5.1794116768070515e-08,9.332845483712422e-12,5.113687806334996e-08,1.7663460472146698e-25,3.2532980828741e-13,6.475805294285432e-10,7.0735163665173405e-28,1.82080712989248e-15,1.0217030802043197e-13,1.2644960706271352e-13,3.4051602076836434e-13,3.5232795718824395e-14,1.3040333127541205e-16,1.337810343005252e-16,1.2777248870066728e-14,6.181844064075351e-16,-12.668906496967832,-7.641394474452444,-999.999,UO2CO3,(Hfo_sO)2UO2
7.0,13.8,5.179474679231213e-08,7.196856730011514e-05,1.0,1e-05,5.623413251903491e-06,0.0002249365300761,7.0,13.60833795935188,5.1781781687989435e-08,1.2965062595856589e-11,0.0461119886656086,99.97496830252943,86614.08446087659,4.937588519110655,5.1781781687989435e-08,9.493566367760484e-12,5.1101417489201516e-08,1.1018013475548486e-25,3.368629443583345e-13,6.70533769475802e-10,4.571839829212306e-28,5.962053093728028e-14,3.2418354922815657e-12,3.174543528127312e-12,5.682786911223311e-12,4.4950708718216974e-13,1.0385009438173936e-15,5.089767446257991e-14,4.653565712776622e-16,8.407366627333855e-20,-7.491535606872187,-6.330933808659612,-999.999,UO2CO3,(Hfo_sO)2UO2
7.0,13.8,5.179474679231213e-08,0.0001930697728883,0.0039810717055349,0.0001,1e-06,4e-05,7.0,13.60106691909054,5.1411360464928535e-08,3.833863339811775e-10,0.0081999999999999,99.2597968884356,16353.420948454836,4.213608615933942,5.1411360464928535e-08,1.0270735391170642e-11,5.060828696795082e-08,5.53083688392327e-25,3.981018794479838e-13,7.924046597070914e-10,2.7385219983259358e-27,3.962337350171989e-13,2.2278639304885955e-11,2.801561781061387e-11,2.3773602085226926e-10,7.675203066963896e-11,8.987917717032748e-13,2.1709077044517563e-15,1.4954937696319377e-11,1.2459036442718086e-13,-10.257796138704316,-4.803479338541038,-999.999,UO2CO3,(Hfo_sO)2UO2
7.0,13.8,5.179474679231213e-08,0.0005179474679231,0.001,1e-05,3.1622776601683795e-05,0.0012649110640673,7.0,13.60104578510729,5.175973345453853e-08,3.501332305530279e-11,0.2593067681338071,99.93239982827988,5700.918703913538,3.755944847933883,5.175973345453853e-08,9.35088181919533e-12,5.1099495333977027e-08,1.541561527951286e-24,3.2682711043849343e-13,6.50560411631872e-10,6.206287415345217e-27,1.0286284451180722e-14,5.784129554570692e-13,7.279381228388517e-13,1.7048247936122543e-11,1.5182630910799107e-11,4.907850067503442e-13,1.4620807313334272e-17,9.163141512146611e-13,8.571848195578128e-16,-14.602182730198043,-5.948197217818738,-999.999,UO2CO3,(Hfo_sO)2UO2
7.0,13.8,5.179474679231213e-08,0.0005179474679231,0.0630957344480193,0.0,1e-06,4e-05,7.0,13.601503073063082,5.0807433611680775e-08,9.87313168633243e-10,0.0081999999999999,98.09379668445855,6275.646558838719,3.79765847636353,5.0807433611680775e-08,1.0137134138852691e-11,5.0015835929158105e-08,1.2506745405543881e-24,3.9240622232549413e-13,7.810681421614966e-10,6.176261874391814e-27,3.9056458399756373e-13,2.191582204815345e-11,2.713532146344505e-11,5.289832692115048e-10,3.9606495308947135e-10,1.0612145402530748e-11,2.8774141515711537e-14,0.0,0.0,-8.004434354252634,-4.450270363150368,-999.999,UO2CO3,(Hfo_sO)2UO2
7.0,13.8,5.179474679231213e-08,0.0013894954943731,0.0158489319246111,0.001,0.001,0.04,7.0,13.6011620900041,5.1759053048622286e-08,3.569372454661808e-11,8.2,99.93108617012268,176.8400389774944,2.2475806019571394,5.1759053048622286e-08,9.322226790610188e-12,5.110286806041405e-08,3.761999926237024e-24,3.248059940394928e-13,6.465379554235787e-10,1.5051075467656476e-26,3.232689987370867e-16,1.8168159345416404e-14,2.2762641994735022e-14,1.3022741846167354e-12,2.8412606314590922e-12,2.2412204763422041e-13,6.5835237015033414e-18,2.936307177408103e-11,1.9199205507548343e-12,-15.291999965721915,-7.063462434067146,-999.999,CaUO2(CO3)3-2,(Hfo_sO)2UO2
7.0,13.8,5.179474679231213e-08,0.0013894954943731,0.0630957344480193,0.0,5.623413251903491e-06,0.0002249365300761,7.0,13.601506157706105,5.11134048215414e-08,6.813419611440088e-10,0.0461119886656086,98.68453460444012,1626.8811342744914,3.211355822995556,5.11134048215414e-08,9.368848219091391e-12,5.0442136633701115e-08,3.3828602837952426e-24,3.3235818034975125e-13,6.615669814408388e-10,1.4030217663952466e-26,5.882323928217195e-14,3.300712313523051e-12,4.086443064097565e-12,2.136577083341519e-10,4.2907193687874946e-10,3.0833348940661e-11,4.3317136386694706e-15,0.0,0.0,-9.649618204449986,-4.8439604763242805,-999.999,UO2(CO3)2-2,(Hfo_sO)2UO2
7.0,13.8,5.179474679231213e-08,0.0013894954943731,0.0630957344480193,0.001,0.0001778279410038,0.0071131176401556,7.0,13.601509792150717,5.1678588152601764e-08,1.1615862303069647e-10,1.4581891162319167,99.77573277812104,305.1021954695959,2.484445332771545,5.1678588152601764e-08,9.312016588145228e-12,5.102281709205105e-08,3.4014414175349135e-24,3.246033258600838e-13,6.461344406366969e-10,1.3621390793314692e-26,1.816741148854081e-15,1.0193997455799725e-13,1.261475266545575e-13,6.556534734171308e-12,1.309453791243064e-11,9.35381421241937e-13,1.333941930121615e-16,9.096443742418516e-11,4.367543984577195e-12,-12.672173720927404,-6.356808384804818,-999.999,CaUO2(CO3)3-2,(Hfo_sO)2UO2
7.0,13.8,5.179474679231213e-08,0.0013894954943731,0.2511886431509579,0.0001,3.1622776601683795e-05,0.0012649110640673,7.0,13.602885516370405,5.1687782829326216e-08,1.0696395369599529e-10,0.2593067681338071,99.79348491959074,1863.5309224364933,3.27033660360025,5.1687782829326216e-08,9.337842242166346e-12,5.1028468322402884e-08,2.852425621105672e-24,3.2636988747091245e-13,6.496502947936956e-10,1.1483689354971248e-26,1.0271894180206631e-14,5.727308226046192e-13,6.75397424068883e-13,2.980994378845095e-11,5.2054002520790685e-11,3.1178550784639155e-12,2.590126369769888e-15,2.0600386976487788e-11,6.444714112519872e-14,-10.083524461953068,-5.680947667264462,-999.999,UO2(CO3)2-2,(Hfo_sO)2UO2
